"TestId","Date","Time","Name","Segment","Position","Type","Excluded","Tags","System Weight","Jump Height","Jump Momentum","Countermovement Depth","Braking RFD","Stiffness","Force at Min Displacement","Relative Force at Min Displacement","Avg. Braking Force","Avg. Relative Braking Force","Peak Braking Force","Peak Relative Braking Force","Avg. Propulsive Force","Avg. Relative Propulsive Force","Peak Propulsive Force","Peak Relative Propulsive Force","Unweighting Phase","Unweighting Phase %","Braking Phase","Braking Phase %","Propulsive Phase","Propulsive Phase %","Flight Time","Time To Takeoff","Braking Net Impulse","Propulsive Net Impulse","Positive Impulse","Positive Net Impulse","Impulse Ratio","Avg. Braking Velocity","Peak Braking Velocity","Avg. Propulsive Velocity","Takeoff Velocity","Peak Velocity","Avg. Braking Power","Avg. Relative Braking Power","Peak Braking Power","Peak Relative Braking Power","Avg. Propulsive Power","Avg. Relative Propulsive Power","Peak Relative Propulsive Power","Peak Propulsive Power","L|R Peak Braking Force","Left Force at Peak Braking Force","Right Force at Peak Braking Force","L|R Avg. Braking Force","Left Avg. Braking Force","Right Avg. Braking Force","L|R Peak Propulsive Force","Left Force at Peak Propulsive Force","Right Force at Peak Propulsive Force","L|R Avg. Propulsive Force","Left Avg. Propulsive Force","Right Avg. Propulsive Force","L|R Avg. Braking RFD","Left Avg. Braking RFD","Right Avg. Braking RFD","L|R Braking Impulse Index","L|R Propulsive Impulse Index","Time to Stabilization","Landing Stiffness","Peak Landing Force","Avg. Landing Force","Relative Peak Landing Force","L|R Peak Landing Force","Left Force at Peak Landing Force","Right Force at Peak Landing Force","L|R Avg. Landing Force","Left Avg. Landing Force","Right Avg. Landing Force","L|R Landing Impulse Index","RSI","mRSI","Braking Impulse","Relative Braking Impulse","Relative Braking Net Impulse","Propulsive Impulse","Relative Propulsive Impulse","Relative Propulsive Net Impulse"
"Wreg2gsSiTknKNycweKL","02/08/2022","11:48:48","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",590.6406,0.3564,159.1875,-0.2182,6723.8806,-6826.1179,1489,N/A,1073.6791,181.7821,1483,251.0833,1386.8856,234.8104,1640,277.6646,0.354,51.3788,0.134,19.4485,0.201,29.1727,0.518,0.689,64.2823,159.8784,420.844,224.1607,2.4871,-0.7124,N/A,1.5987,2.644,2.738,-684.9834,-11.3769,-896.3093,-14.8869,1995.0159,33.1354,58.4897,3521.5479,-5.8665,698,785,-8.2844,492.3657,581.3134,-1.4634,808,832,-2.6797,674.8607,712.0249,2.7747,3455.2239,3268.6567,-15.2836,-5.2003,"N/A",-62133.3308,3012,715.1663,509.9547,-1.1952,1488,1524,-48.4894,184.1931,530.9732,"N/A",0.7518,0.5171,142.8375,2.3724,1.0677,278.0065,4.6174,2.6554
"zjZtiZMJUXi03MqtZFUx","02/08/2022","11:48:40","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",596.2152,0.3345,155.706,-0.2705,4497.0414,-5013.5785,1356,N/A,1017.1953,170.6087,1356,227.4347,1272.4675,213.4242,1456,244.2071,0.338,45.7995,0.169,22.8997,0.231,31.3008,0.52,0.738,70.7658,156.1175,464.177,226.8833,2.2061,-0.7641,N/A,1.5146,2.562,2.6599,-703.4872,-11.575,-906.0892,-14.9086,1769.7175,29.1186,52.4913,3190.2282,1.3274,687,669,-4.8899,483.7278,533.4675,0.2747,730,726,0.7274,640.8615,631.6061,7.3684,2414.2012,2082.8402,-9.365,1.4422,"510",-9663.0671,2941,896.3,493.2783,-13.7028,1269,1672,-26.6501,328.7176,567.5824,"-42.076",0.7046,0.4533,170.93,2.8124,1.1644,293.247,4.825,2.5687
"wnfmGxhSlOA86Td0m3Kp","02/08/2022","11:48:32","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",594.1141,0.3317,154.4922,-0.2248,4712.5,-5994.0117,1347,N/A,986.05,165.9698,1340,225.5459,1360.4208,228.9831,1613,271.4967,0.31,46.131,0.16,23.8095,0.202,30.0595,0.512,0.672,62.3374,154.6961,430.9145,217.0334,2.4816,-0.6725,N/A,1.516,2.551,2.6425,-602.5314,-9.949,-803.5875,-13.2688,1879.8082,31.0394,56.0057,3391.8221,-3.1343,649,691,-4.9845,468.45,517.6,-2.1699,789,824,-2.1146,665.8267,694.5941,3.4483,2437.5,2275,-9.4873,-4.1308,"N/A",-13839.7703,3118,718.6446,524.815,6.5427,1661,1457,-17.1814,297.5856,421.059,"N/A",0.7619,0.4936,156.8015,2.5891,1.0293,274.113,4.5261,2.5543
"JSgh1i5RlEPfISDrvJBv","02/03/2022","12:25:48","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",588.2883,0.3716,161.9237,-0.2484,6776.1194,-5999.9097,1491,N/A,1156.3806,196.567,1489,253.1072,1335.3028,226.981,1522,258.7167,0.321,47.6969,0.134,19.9108,0.218,32.3923,0.537,0.673,75.6767,162.6744,444.252,238.3511,2.1496,-0.8079,N/A,1.6111,2.7002,2.7912,-841.9232,-14.0395,-1180.4146,-19.684,1954.1214,32.5859,57.5723,3452.5064,-5.3056,705,784,-4.0263,554.9104,601.4701,-4.5992,726,796,-2.224,652.8028,682.5,-2.4229,3305.9701,3470.1493,-7.7094,-4.3453,"470",-19861.8379,2742,927.1021,466.098,8.388,1486,1256,2.9137,477.0574,450.0447,"5.6777",0.7979,0.5522,153.919,2.5667,1.2619,290.333,4.8414,2.7127
"WfWsAlqAXNJPbSGlA7M9","02/03/2022","12:25:40","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",589.0811,0.364,160.4909,-0.2357,7945.3125,-6794.4697,1602,N/A,1189.6094,201.9432,1598,271.27,1380.3873,234.3289,1662,282.1343,0.26,43.9189,0.128,21.6216,0.204,34.4595,0.52,0.592,76.3652,161.2015,431.9635,237.5667,2.1109,-0.8221,N/A,1.6689,2.6727,2.7895,-875.0661,-14.5725,-1204.9009,-20.0653,2038.2325,33.9428,58.8524,3534.0296,-1.2516,789,809,-3.4636,574.2031,615.4063,-1.083,822,840,-2.2582,674.6078,705.7794,1.4749,4031.25,3914.0625,-6.708,-4.4135,"700",-97646.1971,2705,813.8386,459.1898,-34.7874,882,1823,-46.7718,216.5957,597.2429,"-63.7303",0.8784,0.615,151.1785,2.5176,1.2717,280.785,4.6759,2.6845
"lHi9BzRT3Ij60756MfKK","02/03/2022","12:25:33","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",590.2793,0.3627,160.5004,-0.2423,5186.6667,-5660.617,1372,N/A,1065.5933,180.5236,1368,231.7547,1345.2103,227.8939,1586,268.6864,0.38,51.0753,0.15,20.1613,0.214,28.7634,0.538,0.744,70.9064,161.443,446.0305,232.3494,2.2768,-0.7508,N/A,1.5783,2.6674,2.7653,-730.8841,-12.1467,-1011.0813,-16.8034,1935.4494,32.1657,57.949,3486.8575,-0.4386,681,687,-3.9884,511.5467,554.0467,0.1261,794,792,1.9192,685.514,659.6963,9.7686,2846.6667,2340,-7.6663,3.7655,"470",-17087.6605,3447,925.0957,583.9609,4.8448,1807,1640,7.7883,498.5723,426.5234,"14.4526",0.7231,0.4874,158.858,2.6401,1.1784,287.1725,4.7726,2.6831
"90PB9lIqfbxz0bahJfMX","02/02/2022","12:12:01","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",581.4965,0.3818,162.2222,-0.2784,7511.2782,-5669.0093,1579,N/A,1205.8722,207.3739,1576,271.0248,1327.3653,228.2671,1595,274.2923,0.283,44.5669,0.133,20.9449,0.219,34.4882,0.565,0.635,82.5455,163.1213,449.1905,245.6667,1.9761,-0.8979,N/A,1.6744,2.7367,2.8378,-968.3894,-16.337,-1346.3448,-22.7132,1990.7192,33.584,57.7185,3421.3128,-2.9188,765,811,-8.3981,552.3008,653.5714,-2.3197,779,816,-1.2463,655.411,671.9543,9.5095,4112.782,3398.4962,-15.4923,-2.4428,"650",-6488.7357,3383,832.66,581.7748,-13.7452,1459,1924,-21.3871,327.2892,505.3708,"-35.2295",0.8898,0.6012,159.303,2.6875,1.3926,289.8875,4.8905,2.7519
"E48diBscbPbntBjz7Obc","02/02/2022","12:11:55","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",579.3524,0.4158,168.6846,-0.2525,9508.4746,-6721.4165,1698,N/A,1309.4831,226.0253,1699,293.2585,1388.6746,239.6943,1698,293.0859,0.404,55.2668,0.118,16.1423,0.209,28.591,0.581,0.731,85.5973,168.8602,442.747,254.4575,1.9727,-0.9177,N/A,1.7408,2.8563,2.9373,-1066.5239,-18.0591,-1487.8677,-25.1936,2165.042,36.66,61.0182,3603.5712,3.3549,878,821,-0.4174,652.0085,657.4746,3.298,877,821,1.0891,701.8995,686.7751,20.8556,5745.7627,3762.7119,-0.7593,2.1405,"660",-7965.5692,3448,838.697,595.1473,-0.9861,1707,1741,3.452,433.8242,404.8727,"6.7111",0.7948,0.5688,153.3815,2.5972,1.4494,289.3655,4.8997,2.8593
"9Sjp5l5lRiOnWKc8dI7m","02/02/2022","12:11:46","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",575.1261,0.4364,171.5361,-0.2367,11081.8182,-7572.0917,1792,N/A,1297.6545,225.6296,1788,310.8883,1461.7333,254.1587,1805,313.8442,0.248,44.8463,0.11,19.8915,0.195,35.2622,0.577,0.553,78.8728,172.5505,425.6865,251.4233,2.1877,-0.8871,N/A,1.7923,2.9259,3.0097,-1013.1773,-17.2819,-1327.5301,-22.6439,2321.8907,39.6048,66.5797,3903.3352,2.2371,914,874,0.4974,652.0545,645.6,1.4958,916,889,-0.3087,728.6103,733.1231,3.5275,5736.3636,5345.4545,0.9736,-0.6287,"1040",-37895.7457,3077,742.0048,535.0131,-6.4023,1440,1637,-20.6093,294.5413,447.4635,"-34.165",1.0434,0.789,141.5615,2.4146,1.3453,284.125,4.8464,2.9432
"DievExRkmQMZUH7mPSSP","01/27/2022","09:11:42","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",573.4024,0.3635,156.1112,-0.2492,6156.0284,-5763.6309,1437,N/A,1111.766,193.8893,1433,249.9118,1308.0748,228.1251,1497,261.0732,0.286,44.6178,0.141,21.9969,0.214,33.3853,0.543,0.641,75.4817,157.0543,434.947,232.536,2.0807,-0.8258,N/A,1.5771,2.6708,2.7542,-830.7677,-14.2131,-1176.0294,-20.12,1881.8768,32.1959,56.6802,3313.0022,3.9777,745,688,3.4148,574.8652,536.9007,-2.338,731,766,-1.2303,645.9907,662.0841,14.0553,3510.6383,2645.3901,6.6511,-2.4462,"N/A",-7733.4852,3007,713.5982,524.4136,12.7369,1695,1312,-13.337,309.2127,404.3855,"N/A",0.8471,0.5672,155.758,2.6648,1.2914,279.189,4.7765,2.6869
"MLHkSjAFZErpGQJIpCsD","01/27/2022","09:11:34","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",567.8078,0.3894,160.0109,-0.2494,5426.4706,-5225.0938,1303,N/A,1133.4412,199.617,1332,234.5864,1262.8225,222.4032,1460,257.1293,0.261,41.5605,0.136,21.6561,0.231,36.7834,0.544,0.628,76.5589,160.4487,444.2575,237.0077,2.0958,-0.8103,N/A,1.5733,2.7645,2.8509,-838.4947,-14.4867,-1229.5345,-21.2426,1854.1039,32.0333,59.4626,3441.7249,1.952,679,653,-0.2893,565.0809,568.3603,-0.6849,725,735,0.4628,634.3333,628.4892,14.9051,3117.6471,2308.8235,-0.5494,0.9163,"N/A",-13493.65,2509,734.1921,441.8749,10.9605,1392,1117,-3.282,355.048,379.1441,"N/A",0.8662,0.6203,153.213,2.6471,1.3227,291.0445,5.0284,2.7721
"hyocJuL6BRua5aQojCyl","01/27/2022","09:11:26","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",572.5946,0.3487,152.684,-0.237,6305.9701,-5982.9267,1418,N/A,1107.2836,193.38,1416,247.2954,1306.2823,228.1339,1506,263.0133,0.285,45.3822,0.134,21.3376,0.209,33.2803,0.53,0.628,71.2264,153.1883,419.6695,224.4147,2.1507,-0.7692,N/A,1.5515,2.6159,2.707,-772.0641,-13.2274,-1061.7122,-18.1898,1847.3363,31.6496,56.7523,3312.5462,-0.565,704,712,-4.986,526.0373,581.2463,0.1328,754,752,-0.0773,652.6364,653.6459,10.7692,3492.5373,2813.4328,-9.4936,-0.1468,"780",-8496.9293,2537,761.4423,443.0709,-8.7899,1157,1380,-15.946,320.0115,441.4308,"-27.5048",0.8439,0.5554,147.3815,2.525,1.2203,272.288,4.665,2.6245
"HCIP6o6XFzQBx9dY4Htm","01/25/2022","11:17:13","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",579.0801,0.3612,157.1347,-0.2525,4559.0062,-5200.846,1313,N/A,1009.3168,174.2966,1310,226.2209,1285.3049,221.9563,1496,258.3408,0.424,52.4752,0.161,19.9257,0.223,27.599,0.525,0.808,68.9027,157.3922,447.5035,226.2949,2.2843,-0.7411,N/A,1.5589,2.662,2.7505,-682.0908,-11.5551,-928.9664,-15.7373,1843.9476,31.2377,55.701,3288.0073,3.2061,676,634,-3.6665,486.1553,523.1615,1.2032,757,739,1.8788,654.7265,630.5785,18.5286,2701.8634,1857.1429,-7.0841,3.688,"N/A",-10250.282,2773,701.2008,478.863,-0.1803,1384,1389,2.2484,358.4831,342.7176,"N/A",0.6498,0.447,161.5555,2.7369,1.1673,285.948,4.8441,2.6663
"cCYqBD3THa9rcu48bjgA","01/25/2022","11:17:07","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",582.1351,0.3302,151.0131,-0.2413,3969.697,-5119.8263,1236,N/A,959.8788,164.8893,1234,211.9783,1240.7478,213.1374,1488,255.6108,0.347,46.7655,0.165,22.2372,0.23,30.9973,0.517,0.742,62.0023,151.4306,442.212,213.4329,2.4423,-0.6728,N/A,1.4859,2.5448,2.6598,-591.227,-9.9632,-811.1093,-13.6686,1703.5569,28.7079,54.3214,3223.4879,-0.8104,612,622,-5.2949,454.5273,505.3515,-0.4032,741,747,-2.4088,605.4304,635.3174,7.7863,2139.3939,1830.303,-10.0716,-4.6927,"470",-13865.1394,2853,901.4,490.0924,-14.8966,1214,1639,-14.2011,386.6957,514.7043,"-24.8785",0.6968,0.4449,157.4725,2.6537,1.0448,284.7395,4.7984,2.5519
"7XFTMVZpWGLM3rTBFyXH","01/25/2022","11:16:59","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",580.2092,0.3246,149.29,-0.2103,5479.1667,-6491.4004,1366,N/A,1026.0347,176.8388,1360,234.3982,1335.7677,230.2217,1592,274.3838,0.281,45.1043,0.144,23.114,0.198,31.7817,0.502,0.623,63.8106,149.4813,410.563,213.2919,2.3426,-0.6764,N/A,1.5215,2.5241,2.6182,-634.6398,-10.7303,-884.2338,-14.9504,1837.9393,31.0753,54.9015,3247.1308,-9.1176,618,742,-14.5564,438.3403,587.6944,-0.5025,792,800,0.9127,673.9798,661.7879,-2.4081,2673.6111,2805.5556,-25.4411,1.8386,"680",-16797.9552,2976,793.0397,512.9184,-1.6801,1463,1513,9.4801,434.1103,358.9294,"17.3542",0.8058,0.5212,146.7805,2.4817,1.0789,263.7825,4.46,2.5274
"wQYN14Dzn4r7DAbD34fR","01/25/2022","10:14:03","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",585.7668,0.2652,136.2044,-0.1572,7048.7805,-9266.2644,1456,N/A,1032.1545,176.2057,1448,247.1974,1386.0292,236.6179,1727,294.8272,0.23,43.8931,0.123,23.4733,0.171,32.6336,0.452,0.524,54.473,136.6866,362.2035,191.1596,2.5093,-0.6034,N/A,1.4324,2.2811,2.3848,-561.3252,-9.4007,-730.8137,-12.2391,1751.2986,29.3295,52.1486,3113.8523,-3.0387,702,746,-0.8783,511.5447,520.6098,-1.795,848,879,-2.0147,679.0526,706.9766,-1.4994,3471.5447,3577.2358,-1.6951,-3.9441,"N/A",-18430.7436,2840,708.6042,484.8346,9.5775,1556,1284,-40.3851,211.2169,497.3873,"N/A",0.8626,0.5061,125.9365,2.1091,0.9123,236.267,3.9568,2.2891
"v4wol05oHF7wKfRzS1Sa","01/20/2022","12:17:05","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","CMJ",578.9139,0.2946,141.9104,-0.1887,5708.9552,-7103.5592,1340,N/A,995.5224,171.9638,1335,230.6042,1338.1277,231.1445,1662,287.0893,0.303,48.48,0.134,21.44,0.188,30.08,0.478,0.625,55.4494,142.6231,383.325,198.0725,2.5721,-0.6151,N/A,1.4426,2.4047,2.5049,-556.9755,-9.4382,-751.9268,-12.7418,1746.3266,29.5924,55.1511,3254.6119,0.0749,668,667,-0.2729,496.403,499.1194,-0.4813,827,835,-0.5048,665.6862,672.4415,-3.268,2761.194,2947.7612,-0.5677,-1.0144,"520",-15677.4399,2150,835.1558,371.3851,-3.0698,1042,1108,-12.1716,366.7519,468.4038,"-21.6999",0.7648,0.4716,132.445,2.2444,0.9396,250.88,4.2513,2.4168
"1c3mIJ1O3s7JpINZhhMy","01/18/2022","12:22:48","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","CMJ",573.7988,0.3757,158.7984,-0.2405,7701.6129,-6345.8108,1526,N/A,1152.0323,200.7729,1530,266.644,1335.9282,232.8217,1534,267.3411,0.277,45.4098,0.124,20.3279,0.209,34.2623,0.549,0.61,71.2252,159.0763,420.229,230.3016,2.2334,-0.8017,N/A,1.6284,2.7149,2.8007,-816.5361,-13.96,-1090.1269,-18.6374,1969.3358,33.6689,58.4965,3421.5338,-7.7124,706,824,-5.8522,542.3065,609.7258,-2.2164,750,784,-3.6843,643.3541,692.5742,-14.9738,3274.1935,4427.4194,-11.0711,-7.0937,"N/A",-9547.0965,3079,737.1331,536.5992,-10.1007,1384,1695,-1.0286,364.7754,372.3577,"N/A",0.9,0.6159,141.8025,2.4243,1.2177,278.4265,4.7601,2.7197
"DLBXagnDVFyeqkLbXj0u","01/18/2022","12:22:41","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","CMJ",571.6937,0.3701,157.0503,-0.2372,7386.3636,-6507.5717,1544,N/A,1075.9091,188.1968,1538,269.0252,1349.8177,236.1086,1598,279.5203,0.3,47.2441,0.132,20.7874,0.203,31.9685,0.547,0.635,66.0746,157.7464,414.195,223.821,2.3874,-0.7637,N/A,1.6565,2.6949,2.7956,-729.9756,-12.526,-959.2524,-16.4603,1993.1619,34.2017,59.1905,3449.4225,-3.7711,740,798,-9.1044,488.9773,586.9318,-2.6283,778,820,-1.8528,662.4039,687.4138,-1.1282,3651.5152,3734.8485,-16.7422,-3.6256,"670",-8540.2298,3088,809.2239,540.1494,-11.7876,1362,1726,0.5423,406.806,402.4179,"1.0602",0.8614,0.5829,140.9665,2.4189,1.1338,273.2285,4.6885,2.7069
"duXu4S75f22GXPgQmvtH","01/18/2022","12:22:34","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","CMJ",572.3043,0.3551,153.9888,-0.2266,5955.8824,-6099.4026,1382,N/A,1055.4632,184.4234,1380,241.1305,1325.6976,231.6421,1555,271.7086,0.265,43.7294,0.136,22.4422,0.205,33.8284,0.532,0.606,65.3059,154.3144,413.6315,219.6203,2.3629,-0.7273,N/A,1.5689,2.6396,2.7356,-689.7714,-11.8235,-942.0534,-16.148,1892.8788,32.4463,59.0728,3446.2425,-7.1014,641,739,-11.9846,464.4853,590.9779,-0.7074,772,783,-2.6324,645.4,680.2976,-0.9877,2948.5294,3007.3529,-21.4308,-5.1038,"710",-10570.0821,2220,787.8845,387.9055,-10.7207,991,1229,-21.4892,309.2873,478.5972,"-35.3839",0.8779,0.586,142.567,2.4438,1.1194,271.0645,4.6464,2.6451
"P5zyqYOoCKpdeeqnR0Ay","01/14/2022","14:47:17","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",585.6877,0.2835,140.8053,-0.1829,6666.6667,-7895.7428,1443,N/A,1046.1163,178.6133,1438,245.5233,1342.4278,229.2054,1650,281.7201,0.241,43.2675,0.129,23.1598,0.187,33.5727,0.477,0.557,58.9705,141.3596,384.236,200.3301,2.3971,-0.6529,N/A,1.4748,2.3584,2.4745,-614.7109,-10.2961,-821.4493,-13.7589,1755.2107,29.399,52.4087,3128.9655,-7.3713,666,772,-1.4042,515.7132,530.4031,-4.3636,789,861,-4.487,641.0963,701.3316,-13.0233,2899.2248,3767.4419,-2.7154,-8.5671,"N/A",-14419.6222,2508,693.2818,428.2146,4.386,1309,1199,12.3311,389.3857,303.8961,"N/A",0.8564,0.509,133.9385,2.2434,0.9877,250.2975,4.1924,2.3677
"gGEvNWA2MzRV8evgUxoa","01/13/2022","11:33:22","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",575.4404,0.3411,151.7771,-0.2172,7053.0303,-6927.7106,1504,N/A,1064.3864,184.969,1498,260.3223,1321.3854,229.6303,1573,273.3558,0.252,42.7844,0.132,22.4109,0.205,34.8048,0.506,0.589,64.0808,152.7287,409.582,216.8095,2.3834,-0.7329,N/A,1.6008,2.5875,2.6921,-697.9203,-11.898,-920.9618,-15.7004,1882.5514,32.0934,55.728,3268.925,-0.8011,743,755,-0.0021,532.1818,532.2045,-0.445,783,790,-0.9222,654.6,666.7854,0.5371,3545.4545,3507.5758,0.0165,-1.8337,"650",-32290.1391,2350,806.8877,408.3828,29.1064,1517,833,6.7017,430.4815,376.4062,"12.519",0.8591,0.5793,139.4635,2.3775,1.0924,270.1185,4.6049,2.6037
"FmtIFhw1wLY8d92x41Ux","01/13/2022","11:33:14","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",581.1241,0.3119,146.5674,-0.2129,6062.9371,-6804.6943,1448,N/A,997.1049,171.5821,1441,247.9677,1332.4031,229.2803,1605,276.1888,0.257,43.1208,0.143,23.9933,0.196,32.8859,0.5,0.596,59.0554,147.0953,401.9895,206.1507,2.4908,-0.6833,N/A,1.5362,2.4742,2.5822,-608.7597,-10.2765,-790.8981,-13.3512,1821.386,30.747,53.5344,3171.2692,3.4004,745,696,7.9517,538.1958,458.9091,-1.3084,792,813,-1.6309,655.3367,677.0663,-5.1903,2874.1259,3188.8112,14.7445,-3.2261,"600",-9165.843,3189,823.3533,548.764,-7.4318,1476,1713,-14.8154,350.685,472.6683,"-25.8033",0.8389,0.5235,141.575,2.3899,0.9969,260.4145,4.3961,2.4831
"CpAOv7RxrgzfEiCbZuWY","01/13/2022","11:33:04","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",584.7658,0.2804,139.8257,-0.1976,3594.1176,-6046.9474,1194,N/A,914.2235,156.3401,1190,203.5003,1289.8241,220.5711,1593,272.4168,0.269,42.163,0.17,26.6458,0.199,31.1912,0.483,0.638,55.7061,140.2794,410.5945,195.9855,2.5182,-0.5976,N/A,1.38,2.3457,2.447,-505.3133,-8.4771,-698.6506,-11.7205,1634.4123,27.4188,51.3434,3060.5337,-3.5294,574,616,-4.9441,434.5118,479.7118,-1.5694,784,809,-1.7598,633.5628,656.2613,5.7283,1900,1694.1176,-9.4039,-3.4503,"600",-11274.9244,2758,811.2767,471.6418,-5.5838,1302,1456,-12.2622,355.8983,455.3783,"-21.8214",0.7571,0.4396,154.5315,2.5924,0.9345,256.063,4.2957,2.3533
"OhEYnaqzPuTrVJPtQVoK","01/11/2022","08:38:58","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",577.4194,0.251,130.6262,-0.1354,10060,-11712.9854,1586,N/A,1028.55,178.1288,1574,272.5921,1428.4645,247.3877,1878,325.2402,0.348,57.7114,0.1,16.5837,0.155,25.7048,0.444,0.603,44.6135,131.6829,322.3835,176.2964,2.9516,-0.5407,N/A,1.4439,2.2193,2.325,-492.7795,-8.372,-615.2286,-10.4524,1772.8513,30.1197,52.0554,3063.994,-6.6074,735,839,-8.7687,469.18,559.37,-4.7923,894,984,-5.5995,674.2387,754.2258,-6.7594,4690,5370,-16.1641,-10.5887,"490",-15033.1196,2216,840.4163,383.7765,14.8014,1272,944,12.5686,473.0224,367.3939,"22.3042",0.7363,0.4163,101.778,1.7291,0.758,220.6055,3.748,2.2372
"JqkQBQgVWdjYAbeUMmNb","12/02/2021","15:56:40","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",571.4765,0.3909,161.3,-0.2174,11847.619,-8343.4874,1813,N/A,1266.9905,221.7047,1812,317.0734,1433.1596,250.7819,1813,317.2484,0.239,44.9248,0.105,19.7368,0.188,35.3383,0.561,0.532,72.4099,161.6449,400.3545,234.0548,2.2324,-0.8563,N/A,1.7182,2.7689,2.8519,-930.3005,-15.9696,-1326.9192,-22.778,2173.8331,37.3162,62.3809,3633.9698,-2.4283,884,928,-3.8622,609.0286,657.9619,-2.2614,886,927,-1.7897,703.7553,729.4043,2.4116,6066.6667,5780.9524,-7.4223,-3.5118,"520",-20870.8288,3526,888.9712,616.9983,-5.2184,1671,1855,-0.6617,441.5442,447.4269,"-1.318",1.0545,0.7345,131.8435,2.2632,1.243,268.511,4.6093,2.7748
"rNfkLKJuIp5qnDVnqAxr","12/02/2021","12:39:40","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",568.8899,0.3546,152.9512,-0.2101,9663.6364,-7780.5613,1635,N/A,1186.3091,208.5305,1630,286.5229,1384.4392,243.358,1678,294.9604,0.265,46.9858,0.11,19.5035,0.189,33.5106,0.535,0.564,67.384,153.8717,390.216,221.2557,2.2835,-0.7778,N/A,1.62,2.6375,2.7235,-813.7396,-14.0322,-1101.1984,-18.9892,1992.6065,34.3607,58.502,3392.5788,-0.2454,813,817,-2.4384,578.6909,607.6182,0.1192,840,838,0.2396,693.8783,690.5608,2.9163,4972.7273,4690.9091,-4.7723,0.4751,"N/A",-11792.275,3282,687.1777,576.913,11.2127,1825,1457,-33.7906,227.4882,459.6895,"N/A",0.9486,0.6287,129.393,2.2313,1.162,260.823,4.4977,2.6534
"kQ0OiuOwBBHH5B9SE1EW","12/02/2021","12:39:29","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",570.4925,0.3513,152.673,-0.2156,8000,-7349.1878,1585,N/A,1096.8819,192.2693,1580,276.9537,1386.7926,243.0869,1635,286.5945,0.278,46.8803,0.127,21.4165,0.188,31.7032,0.537,0.593,66.3474,153.2294,398.141,219.5768,2.3095,-0.7672,N/A,1.598,2.6253,2.7133,-744.8701,-12.8085,-975.5573,-16.7754,1981.5415,34.0739,59.0291,3432.7903,-0.5063,786,794,1.9066,558.8976,537.9843,-0.5505,813,822,-0.5512,689.5745,697.2181,-10.6299,3574.8031,4425.1969,3.7056,-1.0978,"630",-7965.7701,2621,813.9159,459.4276,5.1507,1378,1243,0.1055,407.3873,406.5286,"0.1963",0.9056,0.5924,138.2295,2.3769,1.1409,259.9115,4.4694,2.6349
"4P1HvjluNT8jmuX2nAAR","12/01/2021","13:53:27","abU58h8GqrgqG19iryFe",,"--","Countermovement Jump","","",577.967,0.3228,148.2687,-0.206,7080.6452,-7081.9752,1459,N/A,1112.1371,192.4223,1456,251.9175,1345.7784,232.8469,1580,273.372,0.276,46.4646,0.124,20.8754,0.194,32.6599,0.511,0.594,65.7966,148.7844,397.2185,214.5809,2.2613,-0.7211,N/A,1.5253,2.5166,2.6079,-720.77,-12.2338,-974.4918,-16.5403,1846.8521,31.3472,55.6768,3280.2578,-4.1209,698,758,-3.6815,535.5968,576.5403,-1.2658,780,800,-0.712,668.0979,677.6804,-3.4169,3419.3548,3661.2903,-7.0907,-1.3938,"N/A",-8921.6,2063,723.1132,356.9408,-0.3393,1028,1035,-14.3772,309.5748,413.5384,"N/A",0.8603,0.5434,136.8865,2.3234,1.1168,260.332,4.4187,2.5254
